sample_name,abdominal,caudal,img_name,crosses,plates,wells,split
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD12,13,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D12.tif,14-2_Male_x_72-1_Female,plate6,D12,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG8,13,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_G8.tif,14-2_Male_x_72-1_Female,plate3,G8,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB9,13,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_B9.tif,14-2_Male_x_72-1_Female,plate6,B9,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCE8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCE8,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_Tank bottom_E8.tif,14-2_Male_x_72-1_Female,plate6,E8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG2,14,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_G2.tif,14-2_Male_x_72-1_Female,plate3,G2,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB3,12,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_B3.tif,14-2_Male_x_72-1_Female,plate4,B3,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA4,12,18,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_A4.tif,14-2_Male_x_72-1_Female,plate4,A4,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD4,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D4.tif,14-2_Male_x_72-1_Female,plate6,D4,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCD3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCD3,14,16,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_D3.tif,14-2_Male_x_72-1_Female,plate4,D3,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC2,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C2.tif,14-2_Male_x_72-1_Female,plate6,C2,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCD5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCD5,13,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_D5.tif,14-2_Male_x_72-1_Female,plate4,D5,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD11,12,16,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D11.tif,14-2_Male_x_72-1_Female,plate6,D11,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD9,12,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D9.tif,14-2_Male_x_72-1_Female,plate6,D9,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB5,12,18,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_B5.tif,14-2_Male_x_72-1_Female,plate4,B5,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCA7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCA7,12,18,PLATE 7 F2 VC_ Male 14-2 F14 x Female 72-1 F14_Tank bottom_A7.tif,14-2_Male_x_72-1_Female,plate7,A7,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB2,12,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_B2.tif,14-2_Male_x_72-1_Female,plate4,B2,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH5,13,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_H5.tif,14-2_Male_x_72-1_Female,plate3,H5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG12,13,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_G12.tif,14-2_Male_x_72-1_Female,plate3,G12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD1,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D1.tif,14-2_Male_x_72-1_Female,plate6,D1,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCC2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCC2,12,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_C2.tif,14-2_Male_x_72-1_Female,plate4,C2,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB9,12,18,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_B9.tif,14-2_Male_x_72-1_Female,plate4,B9,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA11,12,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_A11.tif,14-2_Male_x_72-1_Female,plate4,A11,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCA8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCA8,13,17,PLATE 7 F2 VC_ Male 14-2 F14 x Female 72-1 F14_Tank bottom_A8.tif,14-2_Male_x_72-1_Female,plate7,A8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCF12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCF12,13,17,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_F12.tif,14-2_Male_x_72-1_Female,plate3,F12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB7,12,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_B7.tif,14-2_Male_x_72-1_Female,plate6,B7,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCE7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCE7,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_Tank bottom_E7.tif,14-2_Male_x_72-1_Female,plate6,E7,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC3,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C3.tif,14-2_Male_x_72-1_Female,plate6,C3,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC5,13,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C5.tif,14-2_Male_x_72-1_Female,plate6,C5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCF10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCF10,13,17,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_F10.tif,14-2_Male_x_72-1_Female,plate3,F10,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG1,14,15,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_G1.tif,14-2_Male_x_72-1_Female,plate3,G1,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCG3,14,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_G3.tif,14-2_Male_x_72-1_Female,plate3,G3,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB8,12,19,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_B8.tif,14-2_Male_x_72-1_Female,plate6,B8,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC12,12,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C12.tif,14-2_Male_x_72-1_Female,plate6,C12,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA9,11,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_A9.tif,14-2_Male_x_72-1_Female,plate4,A9,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB11,12,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_B11.tif,14-2_Male_x_72-1_Female,plate6,B11,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB12,12,18,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_B12.tif,14-2_Male_x_72-1_Female,plate4,B12,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCC6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCC6,13,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_C6.tif,14-2_Male_x_72-1_Female,plate4,C6,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCD8,12,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D8.tif,14-2_Male_x_72-1_Female,plate6,D8,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC10,12,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C10.tif,14-2_Male_x_72-1_Female,plate6,C10,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH2,13,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_H2.tif,14-2_Male_x_72-1_Female,plate3,H2,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCA10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCA10,12,17,PLATE 7 F2 VC_ Male 14-2 F14 x Female 72-1 F14_Tank bottom_A10.tif,14-2_Male_x_72-1_Female,plate7,A10,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCF9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCF9,14,15,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_F9.tif,14-2_Male_x_72-1_Female,plate3,F9,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCB7,13,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_B7.tif,14-2_Male_x_72-1_Female,plate4,B7,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH8,14,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_H8.tif,14-2_Male_x_72-1_Female,plate3,H8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCD1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCD1,13,18,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_D1.tif,14-2_Male_x_72-1_Female,plate4,D1,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC1,12,17,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C1.tif,14-2_Male_x_72-1_Female,plate6,C1,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH7,13,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_H7.tif,14-2_Male_x_72-1_Female,plate3,H7,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCC7,13,18,PLATE 6 F2 VC_ Male 14-2 F14 x Female 72-1 F14_C7.tif,14-2_Male_x_72-1_Female,plate6,C7,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCC7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCC7,12,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_C7.tif,14-2_Male_x_72-1_Female,plate4,C7,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCD9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCD9,13,18,PLATE 7 F2 VC_ Male 14-2 F14 x Female 72-1 F14_D9.tif,14-2_Male_x_72-1_Female,plate7,D9,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA6,12,18,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_A6.tif,14-2_Male_x_72-1_Female,plate4,A6,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCA8,13,17,PLATE 4 F2 VC_Male 14-2 F14 x Female 72-1 F14_A8.tif,14-2_Male_x_72-1_Female,plate4,A8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate3F2VCH10,14,16,PLATE 3 F2 VC_Male 14-2 F14 x Female 72-1 F14_H10.tif,14-2_Male_x_72-1_Female,plate3,H10,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD2_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD2,13,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D2.tif,95-1_Female_x_10-1_Male,plate14,D2,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCE5_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCE5,14,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E5.tif,95-1_Female_x_10-1_Male,plate14,E5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH6,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H6.tif,95-1_Female_x_10-1_Male,plate21,H6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA7,12,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A7.tif,95-1_Female_x_10-1_Male,plate11,A7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE10,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E10.tif,95-1_Female_x_10-1_Male,plate21,E10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH2,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H2.tif,95-1_Female_x_10-1_Male,plate21,H2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH12,14,16,PLATE 19 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H12.tif,95-1_Female_x_10-1_Male,plate19,H12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH7,13,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H7.tif,95-1_Female_x_10-1_Male,plate21,H7,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCA10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCA10,13,18,PLATE 8 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A10.tif,95-1_Female_x_10-1_Male,plate8,A10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH11,14,17,PLATE 19 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H11.tif,95-1_Female_x_10-1_Male,plate19,H11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD5,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D5.tif,95-1_Female_x_10-1_Male,plate21,D5,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD4_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD4,13,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D4.tif,95-1_Female_x_10-1_Male,plate14,D4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH8,14,17,PLATE 19 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H8.tif,95-1_Female_x_10-1_Male,plate19,H8,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCB4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCB4,13,18,PLATE 8 F2 VC_ Female 95-1 F14 x Male 10-1 F14_B4.tif,95-1_Female_x_10-1_Male,plate8,B4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD11,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D11.tif,95-1_Female_x_10-1_Male,plate21,D11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD9_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD9,14,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D9.tif,95-1_Female_x_10-1_Male,plate14,D9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF1_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF1,13,18,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F1.tif,95-1_Female_x_10-1_Male,plate14,F1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG12,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_G12.tif,95-1_Female_x_10-1_Male,plate11,G12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCB5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCB5,13,18,PLATE 8 F2 VC_ Female 95-1 F14 x Male 10-1 F14_B5.tif,95-1_Female_x_10-1_Male,plate8,B5,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCE2_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCE2,13,18,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E2.tif,95-1_Female_x_10-1_Male,plate14,E2,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCA5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCA5,13,17,PLATE 8 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A5.tif,95-1_Female_x_10-1_Male,plate8,A5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH9,13,18,PLATE 19 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H9.tif,95-1_Female_x_10-1_Male,plate19,H9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF4_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF4,13,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F4.tif,95-1_Female_x_10-1_Male,plate14,F4,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF2_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF2,13,18,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F2.tif,95-1_Female_x_10-1_Male,plate14,F2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCA9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCA9,13,17,PLATE 20 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A9.tif,95-1_Female_x_10-1_Male,plate20,A9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCC9_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCC9,14,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_C9.tif,95-1_Female_x_10-1_Male,plate14,C9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD12_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCD12,14,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D12.tif,95-1_Female_x_10-1_Male,plate14,D12,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCE3_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCE3,13,17,PLATE 14 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E3.tif,95-1_Female_x_10-1_Male,plate14,E3,train
