sample_name,abdominal,caudal,img_name,crosses,plates,wells,split
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD12,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_D12.tif,95-1_Male_x_129-1_Female,plate10,D12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD2,14,16,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D2.tif,95-1_Male_x_72-1_Female,plate10,D2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD3,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D3.tif,95-1_Male_x_72-1_Female,plate10,D3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD5,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D5.tif,95-1_Male_x_72-1_Female,plate10,D5,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD8,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D8.tif,95-1_Male_x_72-1_Female,plate10,D8,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD9,12,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D9.tif,95-1_Male_x_72-1_Female,plate10,D9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE12,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E12.tif,95-1_Male_x_129-1_Female,plate10,E12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE3,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E3.tif,95-1_Male_x_129-1_Female,plate10,E3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE4,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E4.tif,95-1_Male_x_129-1_Female,plate10,E4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE5,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E5.tif,95-1_Male_x_129-1_Female,plate10,E5,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE6,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E6.tif,95-1_Male_x_129-1_Female,plate10,E6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE8,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E8.tif,95-1_Male_x_129-1_Female,plate10,E8,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF1,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F1.tif,95-1_Male_x_129-1_Female,plate10,F1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF11,14,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_F11.tif,14-2_Male_x_10-1_Female,plate10,F11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF12,13,18,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_F12.tif,14-2_Male_x_10-1_Female,plate10,F12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF2,13,19,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F2.tif,95-1_Male_x_129-1_Female,plate10,F2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF3,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F3.tif,95-1_Male_x_129-1_Female,plate10,F3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF7,12,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F7.tif,95-1_Male_x_10-1_Female,plate10,F7,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF8,14,16,PLATE 10 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F8.tif,95-1_Female_x_10-1_Male,plate10,F8,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF9,13,18,PLATE 10 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F9.tif,95-1_Female_x_10-1_Male,plate10,F9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG1,13,17,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G1.tif,14-2_Male_x_10-1_Female,plate10,G1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG10,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_G10.tif,14-2_Female_x_33-1_Male,plate10,G10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG2,13,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G2.tif,14-2_Male_x_10-1_Female,plate10,G2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG4,13,18,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G4.tif,14-2_Male_x_10-1_Female,plate10,G4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG6,13,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G6.tif,14-2_Male_x_10-1_Female,plate10,G6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH1,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H1.tif,14-2_Female_x_33-1_Male,plate10,H1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH10,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H10.tif,14-2_Female_x_60-1_Male,plate10,H10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH11,13,18,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H11.tif,14-2_Female_x_60-1_Male,plate10,H11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH2,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H2.tif,14-2_Female_x_33-1_Male,plate10,H2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH3,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H3.tif,14-2_Female_x_33-1_Male,plate10,H3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH7,13,16,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H7.tif,14-2_Female_x_60-1_Male,plate10,H7,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH9,13,16,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H9.tif,14-2_Female_x_60-1_Male,plate10,H9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA1,13,17,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A1.tif,95-1_Female_x_10-1_Male,plate11,A1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA12,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A12.tif,14-2_Male_x_33-1_Female,plate11,A12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA5,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A5.tif,95-1_Female_x_10-1_Male,plate11,A5,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA6,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A6.tif,95-1_Female_x_10-1_Male,plate11,A6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA8,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A8.tif,14-2_Male_x_33-1_Female,plate11,A8,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA9,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A9.tif,14-2_Male_x_33-1_Female,plate11,A9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB10,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_B10.tif,14-2_Male_x_60-1_Female,plate11,B10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB4,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B4.tif,14-2_Male_x_33-1_Female,plate11,B4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB5,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B5.tif,14-2_Male_x_33-1_Female,plate11,B5,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB6,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B6.tif,14-2_Male_x_33-1_Female,plate11,B6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB7,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B7.tif,14-2_Male_x_33-1_Female,plate11,B7,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB9,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B9.tif,14-2_Male_x_33-1_Female,plate11,B9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC1,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C1.tif,14-2_Male_x_60-1_Female,plate11,C1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC10,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C10.tif,14-2_Male_x_60-1_Female,plate11,C10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC12,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C12.tif,14-2_Male_x_60-1_Female,plate11,C12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC2,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C2.tif,14-2_Male_x_60-1_Female,plate11,C2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC4,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C4.tif,14-2_Male_x_60-1_Female,plate11,C4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC6,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C6.tif,14-2_Male_x_60-1_Female,plate11,C6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC7,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C7.tif,14-2_Male_x_60-1_Female,plate11,C7,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC9,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C9.tif,14-2_Male_x_60-1_Female,plate11,C9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD11,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D11.tif,14-2_Male_x_60-1_Female,plate11,D11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD12,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D12.tif,14-2_Male_x_60-1_Female,plate11,D12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD2,13,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D2.tif,14-2_Male_x_60-1_Female,plate11,D2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD3,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D3.tif,14-2_Male_x_60-1_Female,plate11,D3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD4,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D4.tif,14-2_Male_x_60-1_Female,plate11,D4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD8,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D8.tif,14-2_Male_x_60-1_Female,plate11,D8,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCD9,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_D9.tif,14-2_Male_x_60-1_Female,plate11,D9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCE12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCE12,12,17,PLATE 11 F2 VC_ Female 14-2 F14 x Male 60-1 F14_E12.tif,14-2_Female_x_60-1_Male,plate11,E12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCE3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCE3,12,19,PLATE 11 F2 VC_ Female 14-2 F14 x Male 60-1 F14_E3.tif,14-2_Female_x_60-1_Male,plate11,E3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCE5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCE5,12,17,PLATE 11 F2 VC_ Female 14-2 F14 x Male 60-1 F14_E5.tif,14-2_Female_x_60-1_Male,plate11,E5,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF11,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_F11.tif,14-2_Male_x_60-1_Female,plate11,F11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF12,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_F12.tif,14-2_Male_x_60-1_Female,plate11,F12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF2,12,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F2.tif,14-2_Female_x_60-1_Male,plate11,F2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF3,12,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F3.tif,14-2_Female_x_60-1_Male,plate11,F3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCF8,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_F8.tif,14-2_Male_x_60-1_Female,plate11,F8,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG11,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_G11.tif,95-1_Female_x_10-1_Male,plate11,G11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG2,12,19,PLATE 11 F2 VC_ Female 14-2 F14 x Male 129-1 F14_G2.tif,14-2_Female_x_129-1_Male,plate11,G2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG4,12,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 129-1 F14_G4.tif,14-2_Female_x_129-1_Male,plate11,G4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG7,12,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 129-1 F14_G7.tif,14-2_Female_x_129-1_Male,plate11,G7,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCG9,12,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 129-1 F14_G9.tif,14-2_Female_x_129-1_Male,plate11,G9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH1,13,17,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H1.tif,95-1_Female_x_10-1_Male,plate11,H1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH10,13,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H10.tif,14-2_Female_x_10-1_Male,plate11,H10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH12,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_H12.tif,14-2_Male_x_33-1_Female,plate11,H12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH2,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H2.tif,95-1_Female_x_10-1_Male,plate11,H2,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA1,13,16,PLATE 12 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A1.tif,14-2_Male_x_33-1_Female,plate12,A1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA10,12,18,PLATE 12 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A10.tif,14-2_Male_x_33-1_Female,plate12,A10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA12,13,17,PLATE 12 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A12.tif,14-2_Male_x_33-1_Female,plate12,A12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA3,13,17,PLATE 12 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A3.tif,14-2_Male_x_33-1_Female,plate12,A3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate12F2VCA5,13,17,PLATE 12 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A5.tif,14-2_Male_x_33-1_Female,plate12,A5,train
